Market	Symbol	Description
XTSE	HR.DB.C	Hr REIT 6.00 Pct Ser. C Conv Debs
XTSE	HR.DB.D	Hr REIT 5.90 Pct Conv Debs
XTSE	HR.DB.E	Hr REIT 4.50 Pct Ser E Debs
XTSE	HR.UN	H&R Real Estate Inv Trust
XTSE	HRG	High River Gold J
XTSE	HRT	Harte Gold Corp
XTSE	HRX	Heroux-Devtek
XTSE	HSB.PR.C	HSBC Bank Canada Pr. C
XTSE	HSB.PR.D	HSBC Bank Canada Cl.1 Pref. Ser. D
XTSE	HSB.PR.E	HSBC Bank Canada Cl. 1 Pref Sh Series E
XTSE	HSC.UN	Hbanc Capital Securities Trust
XTSE	HSD	Horizons Betapro S&P 500R Bear Plus ETF
XTSE	HSE	Husky Energy Inc.
XTSE	HSE.PR.A	Huskey Energy Inc Pref Srs A
XTSE	HSU	Horizons Betapro S&P 500R Bull Plus ETF
XTSE	HTD	Horizons Betapro U.To 30 Yr Bear Plus ETF
XTSE	HTE.DB.E	Harvest Operations Corp 7.25 Conv Deb E
XTSE	HTE.DB.F	Harvest Operations Corp 7.25 Conv Deb F
XTSE	HTE.DB.G	Harvest Operations Corp 7.50 Conv Deb G
XTSE	HUC	Horizons Wt Nymex Crude Oil ETF
XTSE	HUF.U	Horizons US Floating Rate Bd ETF
XTSE	HUG	Horizons Comex Gold ETF
XTSE	HUK	Horizons Comex Copper ETF
XTSE	HUN	Horizons Wt Nymex Nat Gas ETF
XTSE	HUS.U	Horizons Universa US Black Swan
XTSE	HUS.V	Horizons Universa US Black Swan
XTSE	HUT	Horizons Universa Cdn Black Swa
XTSE	HUT.A	Horizons Universa Cdn Black Swa
XTSE	HUV	Horizons Bp Sp500 VIX ST Futures ETF
XTSE	HUZ	Horizons Comex Silver ETF
XTSE	HVI	Horizons Bp Sp500 VIX ST Fut Inv ETF
XTSE	HVU	Horizons Bp Sp500 VIX ST Fut Bull Plus
XTSE	HW	Harry Winston Diamond Corporation
XTSE	HWD	Hardwoods Distribution Inc
XTSE	HWO	High Arctic Energy Services Inc.
XTSE	HXD	Horizons Betapro S&P/Tsx60 Bear Plus ETF
XTSE	HXS	Horizons Sp500 Index Cdn Hedged ETF
XTSE	HXT	Horizons Sp Tsx60 Index ETF
XTSE	HXT.U	Horizons Sp TSX 60 Index ETF USD
XTSE	HXU	Horizons Betapro S&P/Tsx60 Bull Plus ETF
XTSE	HYB.UN	Ddj High Yield Fund
XTSE	HYD	Hyduke Energy Services Inc.
XTSE	HYG	Hydrogenics Corporation
XTSE	HYI	Horizons High Yield Bd ETF
XTSE	HYI.A	Horizons High Yield Bd ETF Adv
XTSE	HYM.UN	High Yield & Mortgage Plus Trust
XTSE	HZD	Horizons Bp Comex Silver Bear Plus ETF
XTSE	HZM	Horizonte Minerals Plc
XTSE	HZU	Horizons Bp Comex Silver Bull Plus ETF
XTSE	HZY	Horizons Silver Yield ETF
XTSE	HZY.A	Horizons Silver Yield ETF Adv Class
XTSE	I	Intellipharmaceutics International Inc.
XTSE	IAE	Ithaca Energy Inc.
XTSE	IAG	Industrial Alliance Ins & Fin Srv Inc
XTSE	IAG.PR.A	Industrial Alliance Ins & Fin Srv Ser B
XTSE	IAG.PR.C	Industrial Alliance Ins & Fin Srv Ser C
XTSE	IAG.PR.E	Industrial Alliance Pref Ser E
XTSE	IAG.PR.F	Industrial Alliance 5.9 Pref Ser F
XTSE	IAG.PR.G	Industrial Alliance Pref Ser G
XTSE	IAM	Integrated Asset Management Corp.
XTSE	IAU	Intrepid Mines Ltd.
XTSE	IBG	Ibi Group Inc.
XTSE	IBG.DB	Ibi Group Inc. 7.0 Pct Debs
XTSE	IBG.DB.A	Ibi Group Inc 5.75 Pct Debs
XTSE	IBG.DB.B	Ibi Group Inc 6 Pct Debs
XTSE	ICE	Canlan ICE Sports Corp.
XTSE	ICP	Ic Potash Corp
XTSE	ICS	Intrinsyc Software International Inc.
XTSE	IDC	Intl Datacasting J
XTSE	IDE.UN	Energy Indexplus Dividend Fund
XTSE	IDG	Indigo Books & Music Inc.
XTSE	IDL	Imaging Dynamics Company Ltd.
XTSE	IDR.UN	REIT Indexplus Income Fund
XTSE	IDX.UN	Indexplus Income Fund.
XTSE	IE	Ivanhoe Energy
XTSE	IE.DB	Ivanhoe Energy Inc 5.75 Pct Debs
XTSE	IFC	Intact Financial Corporation
XTSE	IFC.PR.A	Intact Financial Corp Pref Cl A
XTSE	IFC.PR.C	Intact Financial Corp Pref Cl A
XTSE	IFP.A	International Forest Products Ltd.Cl.A
XTSE	IGM	Igm Financial Inc.
XTSE	IGM.PR.B	Igm Financial Inc 5.90 Pref Ser B
XTSE	IGT	Ishares Gold Trust
XTSE	III	Imperial Metals Corp
XTSE	IIP.UN	Interrent Real Estate Investment Trust
XTSE	IM	Imris Inc.
XTSE	IMG	Iamgold Corp
XTSE	IMN	Inmet Mng Corp
XTSE	IMO	Imperial Oil
XTSE	IMP	Intermap Tech Corp.
XTSE	IMX	Imax Corp
XTSE	IMZ	International Minerals Corporation
XTSE	INC.UN	Income Fin Un
XTSE	INE	Innergex Renewable Energy Inc.
XTSE	INE.DB	Innergex Renewable Energy 5 75 Conv Deb
XTSE	INE.PR.A	Innergex Renewable Energy Pref Ser A
XTSE	INE.PR.C	Innergex Renewable Energy Inc Pref Ser C
XTSE	INN.DB.B	Innvest R.E. Investment Trust 6% Debs
XTSE	INN.DB.C	Innvest REIT 5.85% Debs
XTSE	INN.DB.D	Innvest REIT 6.75 Pct Conv Debs
XTSE	INN.DB.E	Innvest REIT 6 Pct Series E Debs
XTSE	INN.DB.F	Innvest REIT 5.75 Pct Debs
XTSE	INN.UN	Innvest Real Estate Investment Trust
XTSE	INQ	Inscape Corp
XTSE	INV	Inv Metals Inc.
XTSE	IPL.UN	Inter Pipeline Fund
XTSE	IRD	Intl Road Dynam
XTSE	IRG	Imvescor Restaurant Group Inc.
XTSE	IRL	Minera Irl Limited
XTSE	ISA	Isotechnika Pharma Inc.
XTSE	ISL.U	ING Floating Rate Senior Loan Fund USD
XTSE	ISL.UN	ING Floating Rate Senior Loan Fund
XTSE	ISM	Inspiration Mining Corporation
XTSE	ISN	Insignia Energy Ltd.
XTSE	ITH	International Tower Hill Mines Ltd
XTSE	ITP	Intertape Polymer
XTSE	IVA	Ivanhoe Australia Ltd
XTSE	IVP	Ivanplats Limited
XTSE	IVW	Ivernia Inc
XTSE	IXR	Imx Resources Limited
XTSE	JAG	Jaguar Mining Inc.
XTSE	JDN	Jayden Resources Inc
XTSE	JDU	Jds Uniphase Canada Ltd.
XTSE	JE	Just Energy Group Inc
XTSE	JE.DB	Just Energy Group Inc. 6.0 Debs
XTSE	JE.DB.A	Just Energy Group Inc Debs A
XTSE	JE.DB.B	Just Energy Group Inc 5.75 Conv Sub Deb
XTSE	JEC	Jura Energy Corp.
XTSE	JFC	Jaguar Financialcorp.
XTSE	JFS.UN	Jft Strategies Fund
XTSE	JOV	Jovian Capital Corporation
XTSE	K	Kinross Gold Corp.
XTSE	K.WT.C	Kinross Gold Corp. Wts C
XTSE	K.WT.D	Kinross Gold Corp Wts
XTSE	KAT	Katanga Mining Limited
XTSE	KBL	Kbro Linen Inc.
XTSE	KBR	Kimber Res Inc.
XTSE	KDX	Klondex Mines Ltd.
XTSE	KEG.UN	Keg Royalties Income Fund
XTSE	KEY	Keyera Corp
XTSE	KEY.DB.A	Keyera Corp 8.25 Pct Debs
XTSE	KFS	Kingsway Fin
XTSE	KGI	Kirkland Lake Gold Inc.
XTSE	KGI.DB	Kirkland Lake Gold Inc 6 Pct De
XTSE	KGN	Keegan Resources Inc.
XTSE	KMP	Killam Properties Inc.
XTSE	KMP.DB.A	Killam Properties Inc 5.65 Pct Debs
XTSE	KMP.DB.B	Killam Properties Inc 5.45 Pct Debs
XTSE	KOR	Corvus Gold Inc
XTSE	KPT	Kp Tissue Inc
XTSE	KRE.DB.A	Keyreit Ser 2009 7.75 Pct Debs
XTSE	KRE.DB.B	Keyreit Ser 2011 8.00 Pct Debs
XTSE	KRE.DB.C	Keyreit Ser 2012 7.00 Pct Debs
XTSE	KRE.UN	Keyreit
XTSE	KRN	Karnalyte Resources Inc
XTSE	KSP.UN	Kingsway Linked Return Of Capital Trust
XTSE	KWH.UN	Crius Energy Trust
XTSE	KXF	First Asset Dex Corp Bond Index
XTSE	L	Loblaw Co
XTSE	L.PR.A	Loblaw Companies Ltd 2Nd Pref Ser A
XTSE	LAC	Lithium Americas Corp
XTSE	LAM	Laramide Resources Ltd.
XTSE	LAS.A	Lassonde Industries Inc. Cl A Sv
XTSE	LB	Laurentian Bank
XTSE	LB.PR.D	Laurentian Bank Of Cda N-Cum Pr Ser 9
XTSE	LB.PR.E	Laurentian Bank Of Cda Ser 10 5.25%
XTSE	LB.PR.F	Laurentian Bank Of Cda Pr Ser 11
XTSE	LBE	Liberty Mines Inc.
XTSE	LBS	Life & Banc Split Corp.
XTSE	LBS.PR.A	Life & Banc Split Corp.
XTSE	LCS	Brompton Lifeco Split Corp Class A
XTSE	LCS.PR.A	Brompton Lifeco Split Corp Pref Shares
XTSE	LEG	Legacy Oil And Gas Inc
XTSE	LEX	Lexam VG Gold Inc
XTSE	LFE	Canadian Life Companies Split Corp.
XTSE	LFE.PR.B	Canadian Life Split 2012 Pref Sh
XTSE	LFE.WT.A	Canadian Life Split 2013 Wts
XTSE	LFE.WT.B	Canadian Life Split 2014 Wts
XTSE	LGC	Luna Gold Corp.
XTSE	LGC.WT	Luna Gold Corp
XTSE	LGT.A	Logistec Corporation Cl.A Mv
XTSE	LGT.B	Logistec Corporation Cl.B Sv
XTSE	LIF	Labrador Iron Ore Royalty Corp.
XTSE	LII	Logan International Inc
XTSE	LIM	Labrador Iron Mines Holdings Limited
XTSE	LIP	Lipari Energy Inc
XTSE	LIQ	Liquor Stores Na Ltd.
XTSE	LIQ.DB.A	Liquor Stores N.A. Ltd 5.85 Pct Debs
XTSE	LLL	Lululemon Athletica Inc
XTSE	LNF	Leons Furniture
XTSE	LNR	Linamar Corp
XTSE	LNV	Longview Oil Corp
XTSE	LOR	Lorus Therapeutics Inc.
XTSE	LOW.UN	Low Volatility Cdn Equities Inc Fund
XTSE	LPK	Lupaka Gold Corp
XTSE	LPK.WT	Lupaka Gold Corp Wts
XTSE	LPR	Lone Pine Resources Inc
XTSE	LRE	Long Run Exploration Ltd
XTSE	LRT.DB.G	Lanesborough REIT 7.50% Debs
XTSE	LRT.NT.A	Lanesborough A Nt J
XTSE	LRT.UN	Lanesborough R.E. Investment Trust
XTSE	LRT.WT	Lanesborough REIT Warrants
XTSE	LRT.WT.A	Lanesborough A Wt J
XTSE	LSA	Lachlan Star Limited
XTSE	LSG	Lake Shore Gold Corp.
XTSE	LSG.DB	Lake Shore Gold Corp 6.25 Pct D
XTSE	LSL	Liberty Silver Corp
XTSE	LUC	Lucara Diamond Corp
XTSE	LUN	Lundin Mining Corp.
XTSE	LUP	Lundin Petroleum Ab
XTSE	LVN	Levon Resources Ltd.
XTSE	LW	Leisureworld Senior Care Corp
XTSE	LWP	Legumex Walker Inc
XTSE	LXF	Can 60 Income ETF
XTSE	LYD	Lydian International Limited
XTSE	MAA	Magindustries Corp.
XTSE	MAG	Mag Silver Corp.
XTSE	MAK	Minemakers Limited
XTSE	MAL	Magellan Aero
XTSE	MAQ	Mcewen Mining Minera Andes Acq Corp
XTSE	MAR	Primary Corp
XTSE	MAR.WT	Marret Resource Corporation
XTSE	MAW	Mawson Resources Ltd.
XTSE	MAX	Midas Gold Inc
XTSE	MAY	Meadow Bay Gold Corporation
XTSE	MB	Mega Brands Inc.
XTSE	MB.NT	Mega Brands Inc. 10 Pct Debs
XTSE	MB.WT	Mega Brands Inc. Wts
XTSE	MBA	Cibt Education Group Inc
XTSE	MBB.UN	Aston Hill Adv Bond Fund
XTSE	MBC	Mbac Fertilizer Corp.
XTSE	MBN	Middlefield Bancp Com Npv
XTSE	MBT	Manitoba Telecom
XTSE	MBX	Microbix J
XTSE	MCB	Mccoy Corporation
XTSE	MCZ	Mad Catz Interactive Inc.
XTSE	MDA	Macdonald Dettwiler
XTSE	MDF	Mediagrif Interac
XTSE	MDG	Medicago Inc
XTSE	MDI	Major Drilling Grp
XTSE	MDN	Mdninc.
XTSE	MDZ.A	Mdc Partners Inc. Cl .A Sv
XTSE	ME	Moneta Porcupine J
XTSE	MEG	Meg Energy Corp.
XTSE	MEQ	Mainstreet Eq J
XTSE	MET	Metalore Resources Com Npv
XTSE	MFC	Manulife Fin
XTSE	MFC.PR.A	Manulife Financial Corp Class A
XTSE	MFC.PR.B	Manulife Financial Corp Cl A Pr. Ser 2
XTSE	MFC.PR.C	Manulife Financial Corp. Cl A Prf Ser 3
XTSE	MFC.PR.D	Manulife Financial Corp Pref. Cl A Ser 4
XTSE	MFC.PR.E	Manulife Financial Corp Pref. Cl 1 Ser 1
XTSE	MFC.PR.F	Manulife Financial Corp Class 1 Sh Ser 3
XTSE	MFC.PR.G	Manulife Financial Non Cum Cla 1 Ser 5
XTSE	MFC.PR.H	Manulife Financial Corp Series 7 Pref Sh
XTSE	MFC.PR.I	Manulife Financial Corp Pref Series 9
XTSE	MFC.PR.J	Manulife Financial Corp Class 1 Ser 11
XTSE	MFI	Maple Leaf Foods
XTSE	MG	Magna International Inc
XTSE	MGA	Mega Uranium Ltd.
XTSE	MGA.WT.B	Mega Uranium Ltd. Wts B
XTSE	MGO	Migao Corporation
XTSE	MGT	Mines Management Inc.
XTSE	MGX	Mgm Energy Corp.
XTSE	MHR	Mcgraw-Hill Ryerson
XTSE	MHY.UN	Marret High Yield Strategies Fund
XTSE	MIC	Genworth Mi Canada Inc.
XTSE	MID.RT	Mint Income Fund Rts
XTSE	MID.UN	Mint Income Fund
XTSE	MIF.UN	Marquest Cdn Equity Income Fund
XTSE	MIG.UN	Marret Investment Grade Bond Fund
XTSE	MIP	Middlefield Income Plus II Corp
XTSE	MKP	Mcan Mortgage Corporation
XTSE	MKZ.UN	Mackenzie Mstr Un
XTSE	ML	Mercator Minerals Ltd.
XTSE	ML.WT.A	Mercator Minerals Ltd. Wts
XTSE	MLD.UN	Moneda Latam Corp Bond Fund
XTSE	MLF.UN	Moneda Latam Fixed Income Fd
XTSE	MLG	Malaga Inc.
XTSE	MLP	Front Street MLP Income Fund
XTSE	MM	Mood Media Corporation
XTSE	MM.DB.U	Mood Media US Deb J
XTSE	MMF.UN	Marret Multi Strategy Income Fund
XTSE	MMM	Minco Gold Corporation
XTSE	MMP.UN	Precious Metals And Mining Trust
XTSE	MMS	Macarthur Minerals Limited
XTSE	MNB	Mirabela Nickel Limited
XTSE	MND	Mandalay Resources Corporation
XTSE	MNR	Mediterranean Resources Ltd.
XTSE	MNS	Royal Cdn Mint Cdn Silver Reser
XTSE	MNS.U	Royal Cdn Mint Cdn Svr Reserves
XTSE	MNT	Royal Canadian Mint
XTSE	MNT.U	Royal Canadian Mint USD
XTSE	MNW	Mitel Networks Corporation
XTSE	MOL	Moly Mines Limited
XTSE	MOZ	Marathon Gold Corporation
XTSE	MPC	Madison Pac Cl B
XTSE	MPC.C	Madison Pacific Properties Inc.
XTSE	MPI	Metals Plus Income Corp
XTSE	MPM	Markland Agf Precious Metals Corp.
XTSE	MPV	Mountain Prov J
XTSE	MQA.UN	Macquarie Emerging Mkts Units
XTSE	MQA.WT.A	Macquarie EM Infrastructure Inc Fd Wts
XTSE	MRC	Morguard Corp.
XTSE	MRD	Melcor Dev
XTSE	MRE	Martinrea International Inc.
XTSE	MRG.UN	Morguard Na Residential REIT Units
XTSE	MRI.U	Mercer International Inc
XTSE	MRN	Marengo Mining Limited
XTSE	MRT.DB.A	Morguard REIT 4.85 Pct Debs
XTSE	MRT.UN	Morguard Un
XTSE	MRU	Metro Inc. Cl.A Sv
XTSE	MRY	Mariana Resources Ltd
XTSE	MSI	Morneau Shepell Inc.
XTSE	MSI.DB	Morneau Shepell Inc. 5.75 Pct Debs
XTSE	MSL	Merus Labs International Inc
XTSE	MSN.UN	Morguard Sunstone Real Estate Income Fd
XTSE	MSO.UN	Manulife Strategic Income Opp Fd
XTSE	MSV	Minco Silver Corp.
XTSE	MTA	Matrix Asset Management Inc
XTSE	MTG	Timbercreek Sr Mortgage Investment Corp
XTSE	MTL	Mullen Group Ltd.
XTSE	MTY	Mty Food Group Inc
XTSE	MUX	Mcewen Mining Inc
XTSE	MWE	Mawson West Ltd
XTSE	MX	Methanex Corp
XTSE	MXF	Can Materials Income ETF
XTSE	MXG	Maxim Power Corp.
XTSE	MYG	Methylgene Inc.
XTSE	NA	National Bank Of Canada
XTSE	NA.PR.K	Natl Bk Ser 15 Pr
XTSE	NA.PR.L	National Bank Preferred Ser. 16
XTSE	NA.PR.M	National Bank Of Can. Pref. Shres Srs 20
XTSE	NA.PR.N	National Bank Of Can. Prf. Shrs Sr 21
XTSE	NA.PR.O	National Bank Pref Series 24
XTSE	NA.PR.P	Natl Bank Pref Series 26
XTSE	NA.PR.Q	National Bank Pref Series 28
XTSE	NAF.UN	North American Financials Cap TR
XTSE	NAL	Newalta Corporation
XTSE	NAU	Northland Resources S.A
XTSE	NBD	Norbord Inc.
XTSE	NBD.WT	Norbord Inc. Wts
XTSE	NCC.A	Newfoundland Capital Corp. Cl A Sv
XTSE	NCC.B	Newfoundland Capital Corp Cl B
XTSE	NCD.UN	North American Adv Covertibles Fund
XTSE	NCF	Northcliff Resources Ltd
XTSE	NCQ	Novacopper Inc
XTSE	NCU	Nevada Copper Corp.
XTSE	ND	New Dawn Mining Corp.
XTSE	NDM	Northern Dynasty Minerals Ltd.
XTSE	NDN	Nordion Inc
XTSE	NDQ	Novadaq Technologies Inc.
XTSE	NEW.A	Newgrowth Corp Cl'A' Cap Shs Np
XTSE	NEW.PR.C	Newgrowth Corp. Class B Pref. Series 2
XTSE	NFI	New Flyer Industries Ids
XTSE	NFI.DB.U	New Flyer Industries Inc 6.25 Pct Debs
XTSE	NG	Novagold Res Inc.
XTSE	NGD	New Gold Inc.
XTSE	NGD.WT.A	New Gold Inc. Warrants
XTSE	NGL	Angle Energy Inc.
XTSE	NGL.DB	Angle Energy Inc. 5.75 Pct Debs
XTSE	NGQ	Ngex Resources Inc.
XTSE	NHC	Northstar Healthcare Inc.
XTSE	NI	Victory Nickel Inc.
XTSE	NIC	Pure Nickel Inc.
XTSE	NIF.UN	Noranda Income Fund
XTSE	NII	Norsat Intl
XTSE	NIO	Niocan Inc J
XTSE	NKO	Niko Res
XTSE	NKO.NT	Niko Resources Ltd 7.00 Pct Nts
XTSE	NLN	Neulion Inc.
XTSE	NM	Newcrest Mining Limited
XTSE	NMC	Newmont Mining Corp. Of Cda Ltd.
XTSE	NML	New Millennium Iron Corp
XTSE	NOA	North American Energy Partners Inc.
XTSE	NPC	Allon Therapeutics Inc.
XTSE	NPI	Northland Power Inc.
XTSE	NPI.DB.A	Northland Power Inc. 6.25 Pct Debs
XTSE	NPI.PR.A	Northland Power Preferred Equity Inc.
XTSE	NPI.PR.C	Northland Power Inc Pref Series 3
XTSE	NPK	Verde Potash Plc
XTSE	NPR.UN	Northern Property REIT
XTSE	NRE	Namibia Rare Earths Inc
XTSE	NRF.UN	North American REIT Income Fund
XTSE	NRG	Alter Nrg Corp.
XTSE	NRI	Nuvo Research Inc.
XTSE	NSI.PR.D	Nova Scotia Pr D
XTSE	NSR	Premier Royalty Inc
XTSE	NSR.WT	Premier Royalty Inc Warrants
XTSE	NSU	Nevsun Res J
XTSE	NTB	Neptune Technologies & Bioressources Inc
XTSE	NTI	Northcore Technologies Inc.
XTSE	NUS	Nautilus Minerals Inc.
XTSE	NUX	New Pacific Metals Corp
XTSE	NVA	Nuvista Energy Ltd.
XTSE	NWC	The North West Company Inc
XTSE	NWH.UN	Northwest Healthcare Prop REIT
XTSE	NWI	Nuinsco Res J
XTSE	NXJ	Nexj Systems Inc
XTSE	NXY	Nexen Inc.
XTSE	NXY.PR.A	Nexen Inc Pref Ser 2
XTSE	NXY.PR.U	Nexen Inc 7.35 Notes
XTSE	OCS.UN	Ocp Credit Strategy Fund
XTSE	OCV.UN	Yield Advantaged Conv Deb Fund
XTSE	OCX	Onex Corporation Sv
XTSE	ODI.UN	Oleary Canadian Diversified Income Fund
XTSE	OER	Oando Energy Resources Inc.
XTSE	OER.WT	Oando Energy Resources Inc Wts
XTSE	OER.WT.A	Oando Energy Resources Inc Wts Ser A
XTSE	OFR.UN	Floating Rate Income Fund
XTSE	OGC	Oceanagold Corporation
XTSE	OGD	Orbit Garant Drilling Inc.
XTSE	OGF.UN	Aston Hill Oil And Gas Income Fund
XTSE	OLE	Oromin Explorations Ltd.
XTSE	OMG	Opmedic Group Inc.
XTSE	OMI	Orosur Mining Inc
XTSE	OMN	Oracle Mining Corp
XTSE	ONC	Oncolytics Bio
XTSE	ONE	O1 Communique J
XTSE	OPM	Opta Minerals Inc.
XTSE	ORA	Aura Mineralsinc.
XTSE	ORE	Orezone Gold Corporation
XTSE	ORL	Orocobre Limited
XTSE	ORT	Orbite V.S.P.A. Inc. [Exploration]
XTSE	ORV	Orvana Minerals J
XTSE	OSF.UN	Oil Sands Sector Fund
XTSE	OSK	Osisko Mining Corporation
XTSE	OSL.UN	Ocp Senior Credit Fund
XTSE	OSU	Orsu Metals Corporation
XTSE	OTC	Open Text Corp
XTSE	OTT.UN	Otelco Inc Inc Dep Sec[1 Cl'A'&
XTSE	OUY.U	Oleary US Strategic Yield Adv Fd Cl U
XTSE	OUY.UN	Oleary US Strategic Yield Adv Fd Cl A
XTSE	OXF	Can Energy Income ETF
XTSE	OXF.A	First Asset Can-Energy Covered
XTSE	P	Primero Mining Corp
XTSE	P.WT	Primero Mining Corp Wts
XTSE	PAA	Pan American J
XTSE	PAP.A	Paulin H & Co Ltd Cl A
XTSE	PAR.DB	Partners Real Estate TR Dbs
XTSE	PAR.DB.A	Partners REIT 6 Pct Debs
XTSE	PAR.UN	Partners REIT
XTSE	PBG	Petrobank J
XTSE	PBH	Premium Brands Holdings Corporation
XTSE	PBH.DB	Premium Brands Holdings Corp. 7 Pct Debs
XTSE	PBH.DB.A	Premium Brands Holdings 5.75 Pct Debs
XTSE	PBH.DB.B	Premium Brands Holdings 5.70 Pct Debs
XTSE	PBL	Pollard Banknote Limited
XTSE	PBN	Petrobakken Energy Ltd
XTSE	PBU.UN	Precious Metals Bullion Trust
XTSE	PBY.UN	Canso Credit Income Fund Units
XTSE	PCD.UN	Pathfinder Conv Debenture Fund
XTSE	PCE	Pace Oil And Gas Ltd
XTSE	PCU.UN	Premier Canadian Income Fund
XTSE	PCY	Prophecy Coal Corp
XTSE	PD	Precision Drilling Corporation
XTSE	PDC	Powershares Cdn Div Idx ETF
XTSE	PDL	N A Palladium
XTSE	PDL.DB	North American Palladium 6.15 P
XTSE	PDN	Paladin Energy Ltd.
XTSE	PDV	Prime Dividend Corp. Cl A
XTSE	PDV.PR.A	Prime Dividend Corp Preferred
XTSE	PDV.WT	Prime Dividend Corp Wts
XTSE	PEY	Peyto Exploration And Dvlpmnt Corp.
XTSE	PFB	Pfb Corp
XTSE	PFH	Powershares HY Corp Bond Idx ETF
XTSE	PFN	Pacific North West Capital Corp.
XTSE	PFR.UN	Advantaged Preferred Share Trust
XTSE	PG	Premier Gold Mines Ltd.
XTSE	PGD	Peregrine Diamonds Ltd.
XTSE	PGF	Pengrowth Energy Corporation
XTSE	PGF.DB.A	Pengrowth Energy Corp 6.25 Pct Debs A
XTSE	PGF.DB.B	Pengrowth Energy Corp 6.25 Pct Debs B
XTSE	PGL	Powershares Ultra Dlux Lt Govt Bd ETF
XTSE	PHD	Phonetime Inc
XTSE	PHS.U	Sprott Physical Silver Trust
XTSE	PHX	Phx Energy Services Corp.
XTSE	PHY.U	Sprott Physical Gold Trust
XTSE	PIC.A	Premium Income A
XTSE	PIC.PR.A	Premium Income Pr
XTSE	PIH	Pacific Insight El Com Npv
XTSE	PIX	Peer 1 Network Enterprises Inc
XTSE	PJC.A	Jean Coutu Group [Pjc] Inc. Cl. A Sv
XTSE	PKI	Parkland Fuel Corporation
XTSE	PKI.DB	Parkland Fuel Corp. 6.5 Pct Debs
XTSE	PKI.DB.A	Parkland Fuel Corp. 5.75 Pct Debs
XTSE	PKL	Pc Gold Inc.
XTSE	PLB	Paladin Labs J
XTSE	PLG	Pilot Gold Inc
XTSE	PLG.WT	Pilot Gold Inc Warrants
XTSE	PLI	Prometic Life Sciences Inc.
XTSE	PLS	Polaris Minerals Corporation
XTSE	PLT.DB	Parallel Energy Trust 6.50 Pct Debs
XTSE	PLT.UN	Parallel Energy Trust
XTSE	PMB.UN	Picton Mahoney Tactical Income
XTSE	PME	Sentry Select Primary Metals Corp.
XTSE	PMG	Petrominerales Ltd.
XTSE	PMT	Perpetual Energy Inc.
XTSE	PMT.DB.D	Perpetual Energy Inc. 7.25 Conv Debs
XTSE	PMT.DB.E	Perpetual Energy Inc. 7.00 Conv Debs
XTSE	PMU	Pacific Rim Mining Corp.
XTSE	PMV	Pmi Gold Corporation
XTSE	PMZ.DB	Primaris Retail R.E. Inv.Tr 6.75% Debs
XTSE	PMZ.DB.B	Primaris Retail REIT Debs. B
XTSE	PMZ.DB.C	Primaris Retail REIT 5.40 Pct Debs
XTSE	PMZ.UN	Primaris Retail R.E. Invest. Tr. Units
XTSE	PN	Pni Digital Media Inc
XTSE	PNC.B	Postmedia Network Canada Corp
XTSE	PNP	Pinetree Capital Ltd
XTSE	PNP.DB	Pinetree Capital Ltd 8 Pct Debs
XTSE	PNP.WT.B	Pinetree Capital Ltd. Warrants B
XTSE	POL	Polo Resources Limited
XTSE	POM	Polymet Mining Corp.
XTSE	POT	Potash Corp Of Sask Inc
XTSE	POU	Paramount Resources Ltd.
XTSE	POW	Power Corporation Of Canada Sv
XTSE	POW.PR.A	Power Corp A Pr
XTSE	POW.PR.B	Power Corp. Preferred Shares Series B
XTSE	POW.PR.C	Power Corp Of Canada 5.80%
XTSE	POW.PR.D	Power Corpnon-Cum 1St Pfd Shs Ser D
XTSE	POW.PR.F	Power Corp 1St Pr
XTSE	POW.PR.G	Power Corp Of Canada 5.60 Pct Pref Ser G
XTSE	PPF.UN	Propel Multi Strategy Fund
XTSE	PPL	Pembina Pipeline Corporation
XTSE	PPL.DB.C	Pembina Pipeline Corp 5.75 Pct Debs
XTSE	PPL.DB.E	Pembina Pipeline Corp 5.75 Pct Debs E
XTSE	PPL.DB.F	Pembina Pipeline Corp. 5.75 Pct Debs F
XTSE	PPS	Powershares Cdn Pref Share Idx ETF
XTSE	PPT.U	Sprott Physical Platinum Pallad
XTSE	PRE	Pacific Rubiales Energy Corp.
XTSE	PRE.DB	Pacific Rubiales Energy Corp 8% Debs
XTSE	PRI	Primary Energy Recycling Corp
XTSE	PRK	Parkbridge Lifestyle Comntys
XTSE	PRP	Prosep Inc.
XTSE	PRU	Perseus Mining Limited
XTSE	PRW	Petrowest Corporation
XTSE	PSB	Pwrshrs 1 To 5 Yrladder Inv Grd Bd ETF
XTSE	PSD	Pulse Seismic Inc.
XTSE	PSF.UN	Preferred Share Investment Trust
XTSE	PSI	Pason Systems Inc.
XTSE	PSN	Poseidon Concepts Corp
XTSE	PSR	Polar Star Mining Corporation
XTSE	PTB	Powershares Tactical Bond ETF
XTSE	PTI	Patheon Inc
XTSE	PTM	Platinum Group Metals Ltd.
XTSE	PTQ	Petaquilla Minerals Ltd.
XTSE	PTS	Points International Ltd.
XTSE	PTZ	Pethealth Inc
XTSE	PUR	Pure Technologies Ltd
XTSE	PVG	Pretium Resources Inc.
XTSE	PWC	Pacific & Wstrn
XTSE	PWC.NT.C	Pacific
XTSE	PWC.PR.A	Pacific & Western Cl A Cum Pr Shares
