Market	Symbol	Description
XNAS	DARA	Dara Biosciences
XNAS	DATE	Jiayuan.Com International Ltd.
XNAS	DAVE	Famous Dave's Of America
XNAS	DBLE	Double Eagle Petroleum Company
XNAS	DBLEP	Double Eagle Petroleum Company
XNAS	DCIN	Digital Cinema Destinations Cor
XNAS	DCIX	Diana Containerships Inc.
XNAS	DCOM	Dime Community Bancshares
XNAS	DCTH	Delcath Systems
XNAS	DECK	Deckers Outdoor Corp.
XNAS	DELL	Dell Inc.
XNAS	DENN	Denny's Corp.
XNAS	DEPO	Depomed
XNAS	DEST	Destination Maternity Corp.
XNAS	DFR	Deerfield Capital
XNAS	DFRG	Del Frisco's Restaurant Group Llc.
XNAS	DFZ	R.G. Barry Corp.
XNAS	DGAS	Delta Natural Gas Company
XNAS	DGICA	Donegal Group
XNAS	DGICB	Donegal Group
XNAS	DGII	Digi International Inc.
XNAS	DGIT	Dg Fastchannel
XNAS	DGLY	Digital Ally
XNAS	DHFT	Diamond Hill Financial Trends Fund
XNAS	DHIL	Diamond Hill Investment Group
XNAS	DHRM	Dehaier Medical Systems
XNAS	DIOD	Diodes Inc.
XNAS	DISCA	Discovery Communications Inc
XNAS	DISCB	Discovery Communications Inc
XNAS	DISCK	Discovery Communications Inc
XNAS	DISH	Dish Network Corp.
XNAS	DJCO	Daily Journal Corp. [S.C.]
XNAS	DLGC	Dialogic
XNAS	DLHC	Dlh Holdings Corp
XNAS	DLIA	Delia*S Inc.
XNAS	DLLR	Dollar Financial
XNAS	DLTR	Dollar Tree
XNAS	DMLP	Dorchester Minerals L.P.
XNAS	DMND	Diamond Foods
XNAS	DMRC	Digimarc Corp.
XNAS	DNBF	Dnb Financial Corp
XNAS	DNDN	Dendreon Corp.
XNAS	DNKN	Dunkin' Brands Group Inc.
XNAS	DORM	Dorman Products
XNAS	DOVR	Dover Saddlery
XNAS	DRAD	Digirad Corp.
XNAS	DRAM	Dataram Corp.
XNAS	DRCO	Dynamics Research Corp.
XNAS	DRIV	Digital River
XNAS	DRRX	Durect Corp.
XNAS	DRTX	Durata Therapeutics Inc.
XNAS	DRWI	Dragonwave Inc
XNAS	DRYS	Dryships Inc.
XNAS	DSCI	Derma Sciences
XNAS	DSCO	Discovery Laboratories
XNAS	DSGX	The Descartes Systems Group Inc.
XNAS	DSKX	Ds Healthcare Group Inc.
XNAS	DSPG	Dsp Group
XNAS	DSTI	Daystar Technologies
XNAS	DSWL	Deswell Industries
XNAS	DTLK	Datalink Corp.
XNAS	DTSI	Dts
XNAS	DTV	Directv
XNAS	DVAX	Dynavax Technologies Corp.
XNAS	DVOX	Dynavox Inc.
XNAS	DWA	Dreamworks Animation Skg
XNAS	DWCH	Datawatch Corp.
XNAS	DWSN	Dawson Geophysical Company
XNAS	DXCM	Dexcom
XNAS	DXLG	Casual Male Retail Group
XNAS	DXPE	Dxp Enterprises
XNAS	DXYN	The Dixie Group
XNAS	DYAX	Dyax
XNAS	DYNT	Dynatronics Corp.
XNAS	DYSL	Dynasil Corporation Of America
XNAS	EA	Electronic Arts Inc.
XNAS	EAC	Erickson Air-Crane Incorporated
XNAS	EAGL	Global Eagle Acquisition Corp.
XNAS	EAGLU	Global Eagle Acquisition Corp.
XNAS	EAGLW	Global Eagle Acquisition Corp.
XNAS	EBAY	Ebay Inc.
XNAS	EBIX	Ebix Inc
XNAS	EBMT	Eagle Bancorp Montana
XNAS	EBOD	Renewable Energy Trade Board Corp.
XNAS	EBSB	Meridian Interstate Bancorp
XNAS	EBTC	Enterprise Bancorp Inc
XNAS	ECHO	Echo Global Logistics
XNAS	ECOL	US Ecology
XNAS	ECPG	Encore Capital Group Inc
XNAS	ECTE	Echo Therapeutics
XNAS	ECTY	Ecotality
XNAS	ECYT	Endocyte
XNAS	EDAC	Edac Technologies Corp.
XNAS	EDAP	Edap Tms S.A.
XNAS	EDGW	Edgewater Technology
XNAS	EDMC	Education Management Corp.
XNAS	EDS	Exceed Company Ltd
XNAS	EDUC	Educational Development Corp.
XNAS	EEFT	Euronet Worldwide
XNAS	EEI	Ecology And Environment
XNAS	EEMA	Emrg Mkts Asia MSCI Ishares
XNAS	EEME	Emrg Mkts EMEA MSCI Ishares
XNAS	EEML	Emrg Mkts Latin Amer MSCI Ishares
XNAS	EFII	Electronics For Imaging
XNAS	EFSC	Enterprise Financial Services Corp.
XNAS	EFUT	Efuture Information Technology Inc.
XNAS	EGAN	Egain Comm Cp
XNAS	EGBN	Eagle Bancorp
XNAS	EGHT	8X8 Inc
XNAS	EGLE	Eagle Bulk Shipping Inc.
XNAS	EGOV	Nic Inc.
XNAS	EGRW	Emrg Mkts Growth MSCI Ishares
XNAS	EGT	Entertainment Gaming Asia Inc.
XNAS	EHTH	Ehealth
XNAS	EIHI	Eastern Insurance Holdings
XNAS	ELGX	Endologix Inc
XNAS	ELNK	Earthlink
XNAS	ELON	Echelon Corp.
XNAS	ELOQ	Eloqua Inc.
XNAS	ELOS	Syneron Medical Ltd
XNAS	ELRC	Electro Rent Corp.
XNAS	ELSE	Electro-Sensors
XNAS	ELTK	Eltek Ltd
XNAS	EMCB	Emrg Mkts Corporate Bond ETF Wisdomtree
XNAS	EMCF	Emclaire Financial Corp
XNAS	EMCI	Emc Insurance Group
XNAS	EMDI	Emrg Mkts Cons Disc MSCI Ishares
XNAS	EMEY	Emrg Mkts Energy Sector Capped MSCI Ishares
XNAS	EMFN	Emrg Mkts Financials Idx MSCI Ishares
XNAS	EMIF	S&P Emrg Mkts Infrastructure Ishares
XNAS	EMITF	Elbit Imaging Ltd
XNAS	EMKR	Emcore Corp.
XNAS	EML	Eastern Company
XNAS	EMMS	Emmis Communications Corp.
XNAS	EMMSP	Emmis Communications Corp.
XNAS	EMMT	Emrg Mkts Materials Idx MSCI Ishares
XNAS	ENDP	Endo Pharmaceuticals Holdings Inc.
XNAS	ENG	Englobal Corp.
XNAS	ENMD	Entremed
XNAS	ENOC	Enernoc
XNAS	ENPH	Enphase Energy Inc.
XNAS	ENSG	The Ensign Group
XNAS	ENT	Global Eagle Entertainment Inc.
XNAS	ENTG	Entegris
XNAS	ENTR	Entropic Communications
XNAS	ENTWW	Global Eagle Entertainment Inc. Wt
XNAS	ENVI	Envivio Inc.
XNAS	ENZN	Enzon Pharmaceuticals
XNAS	EONC	Eon Communications Corp.
XNAS	EOPN	E2Open Inc
XNAS	EPAX	Ambassadors Group
XNAS	EPAY	Bottomline Technologies
XNAS	EPHC	Epoch Holding Corp.
XNAS	EPIQ	Epiq Systems
XNAS	EPOC	Epocrates
XNAS	EQIX	Equinix
XNAS	ERIC	Lm Ericsson Telephone Company
XNAS	ERIE	Erie Indemnity Company
XNAS	ERII	Energy Recovery
XNAS	EROC	Eagle Rock Energy Partners L.P.
XNAS	ERS	Empire Res Inc
XNAS	ESBF	Esb Financial Corp.
XNAS	ESBK	The Elmira Savings Bank Fsb
XNAS	ESCA	Escalade Inc.
XNAS	ESEA	Euroseas Ltd
XNAS	ESGR	Enstar Group Limited
XNAS	ESIO	Electro Scientific Industries
XNAS	ESLT	Elbit Systems Ltd
XNAS	ESMC	Escalon Medical
XNAS	ESRX	Express Scripts
XNAS	ESSA	Essa Bancorp
XNAS	ESSX	Essex Rental Corp.
XNAS	ESYS	Elecsys Corp.
XNAS	ETFC	E*Trade Financial Corp.
XNAS	ETRM	Enteromedics Inc.
XNAS	EUFN	Europe Financials Index MSCI Ishares
XNAS	EVAC	Edwards Group Limited
XNAS	EVAL	Emrg Mkts Value MSCI Ishares
XNAS	EVBS	Eastern Virginia Bankshares
XNAS	EVEP	Ev Energy Partners L.P.
XNAS	EVOL	Evolving Systems
XNAS	EWBC	East West Bancorp
XNAS	EXA	Exa Corporation
XNAS	EXAC	Exactech
XNAS	EXAR	Exar Corp.
XNAS	EXAS	Exact Sciences Corp.
XNAS	EXEL	Exelixis
XNAS	EXFO	Exfo Inc
XNAS	EXLP	Exterran Partners L.P.
XNAS	EXLS	Exlservice Holdings
XNAS	EXPD	Expeditors International Of Washington
XNAS	EXPE	Expedia
XNAS	EXPO	Exponent
XNAS	EXTR	Extreme Networks
XNAS	EXXI	Energy Xxi [Bermuda] Limited
XNAS	EZCH	Ezchip Semiconductor Limited
XNAS	EZPW	Ezcorp
XNAS	FABK	First Advantage Bancorp
XNAS	FALC	Falconstor Software
XNAS	FANG	Diamondback Energy Inc.
XNAS	FARM	Farmer Brothers Company
XNAS	FARO	Faro Technologies
XNAS	FAST	Fastenal Company
XNAS	FB	Facebook Inc
XNAS	FBIZ	First Business Financial Services
XNAS	FBMI	Firstbank Corp.
XNAS	FBMS	The First Bancshares
XNAS	FBNC	First Bancorp
XNAS	FBNK	First Connecticut Bancorp Inc.
XNAS	FBRC	Fbr & Co
XNAS	FBSS	Fauquier Bankshares
XNAS	FCAL	First California Financial Group
XNAS	FCAP	First Capital
XNAS	FCBC	First Community Bancshares
XNAS	FCCO	First Community Corp.
XNAS	FCCY	1St Constitution Bancorp [Nj]
XNAS	FCEL	Fuelcell Energy
XNAS	FCFC	Firstcity Financial Corp.
XNAS	FCFS	First Cash Financial Services
XNAS	FCHI	FTSE China [Hk Listed] Index Ishares
XNAS	FCLF	First Clover Leaf Financial
XNAS	FCNCA	First Citizens Bancshares
XNAS	FCTY	1St Century Bancshares Inc
XNAS	FCVA	First Capital Bancorp Inc. [Va]
XNAS	FCZA	First Citizens Banc
XNAS	FDEF	First Defiance Financial
XNAS	FDML	Federal-Mogul Corp.
XNAS	FDUS	Fidus Investment Corporation
XNAS	FEFN	Far East Financials Index MSCI Ishares
XNAS	FEIC	Fei Company
XNAS	FEIM	Frequency Electronics
XNAS	FELE	Franklin Electric Co.
XNAS	FES	Forbes Energy Svcs
XNAS	FFBC	First Financial Bancorp.
XNAS	FFBCW	First Financial Bancorp.
XNAS	FFBH	First Federal Bancshares Of Arkansas
XNAS	FFCH	First Financial Holdings
XNAS	FFCO	Fedfirst Financial Corp.
XNAS	FFEX	Frozen Food Express Industries
XNAS	FFHL	Fuwei Films Co.
XNAS	FFIC	Flushing Financial Corp.
XNAS	FFIN	First Financial Bankshares
XNAS	FFIV	F5 Networks
XNAS	FFKT	Farmers Capital Bank Corp.
XNAS	FFKY	First Financial Service Corp.
XNAS	FFN	Friendfinder Networks Inc.
XNAS	FFNM	First Federal Of Northern Michigan Bancorp
XNAS	FFNW	First Financial Northwest
XNAS	FHCO	Female Health Company
XNAS	FIBK	First Interstate Bancsystem
XNAS	FINL	The Finish Line
XNAS	FIRE	Sourcefire
XNAS	FISI	Financial Institutions
XNAS	FISV	Fiserv
XNAS	FITB	Fifth Third Bancorp
XNAS	FITBP	Fifth Third Bancorp
XNAS	FIVE	Five Below Inc.
XNAS	FIZZ	National Beverage
XNAS	FLDM	Fluidigm Corp.
XNAS	FLEX	Flextronics International Ltd
XNAS	FLIC	The First Of Long Island Corp.
XNAS	FLIR	Flir Systems
XNAS	FLML	Flamel Technologies S.A.
XNAS	FLOW	Flow International Corp.
XNAS	FLWS	1-800 Flowers.Com
XNAS	FLXS	Flexsteel Industries
XNAS	FMBI	First Midwest Bancorp
XNAS	FMCN	Focus Media Holding Limited
XNAS	FMER	Firstmerit Corp.
XNAS	FMFC	First M & F Corp.
XNAS	FMNB	Farmers Natl Banc Corp Oh
XNAS	FNBN	Fnb United
XNAS	FNFG	First Niagara Financial Group Inc.
XNAS	FNGN	Financial Engines
XNAS	FNHC	21St Century Holding Company
XNAS	FNLC	First Bancorp Inc [Me]
XNAS	FNSR	Finisar Corp.
XNAS	FOLD	Amicus Therapeutics
XNAS	FONE	Nasdaq Cea Smartphone First Trust
XNAS	FONR	Fonar Corp.
XNAS	FORD	Forward Industries
XNAS	FORM	Formfactor
XNAS	FORR	Forrester Research
XNAS	FORTY	Formula Systems Ltd
XNAS	FOSL	Fossil
XNAS	FRAN	Francesca's Holdings Corporatio
XNAS	FRBK	Republic First Bancorp
XNAS	FRED	Fred's
XNAS	FREE	Freeseas Inc.
XNAS	FRGI	Fiesta Restaurant Group Inc.
XNAS	FRME	First Merchants Corp.
XNAS	FRNK	Franklin Financial Corporation
XNAS	FRP	Fairpoint Communications
XNAS	FSBK	First South Bancorp Inc
XNAS	FSBW	Fs Bancorp Inc.
XNAS	FSC	Fifth Street Finance Corp.
XNAS	FSCI	Fisher Communications
XNAS	FSFG	First Savings Financial Group
XNAS	FSGI	First Security Group
XNAS	FSLR	First Solar
XNAS	FSRV	Firstservice Corp.
XNAS	FSTR	L.B. Foster Company
XNAS	FSYS	Fuel Systems Solutions
XNAS	FTEK	Fuel Tech
XNAS	FTNT	Fortinet
XNAS	FTR	Frontier Communications Company
XNAS	FUBC	1St United Bancorp Inc. [Fl]
XNAS	FULL	Full Circle Capital Corp.
XNAS	FULT	Fulton Financial Corp.
XNAS	FUNC	First United Corp.
XNAS	FUND	Royce Focus Trust
XNAS	FURX	Furiex Pharmaceuticals
XNAS	FWLT	Foster Wheeler Ag.
XNAS	FWRD	Forward Air Corp.
XNAS	FXCB	Fox Chase Bancorp
XNAS	FXEN	FX Energy
XNAS	GABC	German American Bancorp
XNAS	GAGA	Le Gaga Holdings
XNAS	GAI	Global-Tech Advanced Innovations Inc.
XNAS	GAIA	Gaiam
XNAS	GAIN	Gladstone Investment Corp.
XNAS	GAINP	Gladstone Investment Corporatio
XNAS	GALE	Galena Biopharma
XNAS	GALT	Galectin Therapeutics Inc
XNAS	GALTU	Galectin Therapeutics Inc.
XNAS	GALTW	Galectin Therapeutics Inc.
XNAS	GAME	Shanda Games Limited
XNAS	GASS	Stealthgas
XNAS	GBCI	Glacier Bancorp
XNAS	GBDC	Golub Capital Bdc
XNAS	GBLI	Global Indemnity Plc
XNAS	GBNK	Guaranty Bancorp
XNAS	GCBC	Greene County Bancorp
XNAS	GCFB	Granite City Food And Brewery Ltd
XNAS	GCOM	Globecomm Systems Inc.
XNAS	GCVRZ	Sanofi-Aventis Cvr
XNAS	GENC	Gencor Industries Inc.
XNAS	GENE	Genetic Technologies Ltd
XNAS	GENT	Gentium Spa
XNAS	GEOS	Oyo Geospace Corp.
XNAS	GEOY	Geoeye
XNAS	GERN	Geron Corp.
XNAS	GEVA	Synageva Biopharma Corp.
XNAS	GEVO	Gevo
XNAS	GFED	Guaranty Federal Bancshares
XNAS	GFN	General Finance Corp.
XNAS	GFNCL	General Finance Corporation
XNAS	GFNCZ	General Finance Corporation
XNAS	GGAL	Grupo Financiero Galicia S.A.
XNAS	GHDX	Genomic Health
XNAS	GIFI	Gulf Island Fabrication
XNAS	GIGA	Giga-Tronics Inc.
XNAS	GIGM	Gigamedia Limited
XNAS	GIII	G-III Apparel Group
XNAS	GILD	Gilead Sciences
XNAS	GILT	Gilat Satellite Networks Ltd
XNAS	GIVN	Given Imaging Ltd
XNAS	GK	G&K Services
XNAS	GKNT	Geeknet
XNAS	GLAD	Gladstone Capital Corp.
XNAS	GLADP	Gladstone Capital Corporation
XNAS	GLBS	Globus Maritime Limited
XNAS	GLBZ	Glen Burnie Bancorp
XNAS	GLCB	Wisdomtree Global Corporate Bon
XNAS	GLCH	Gleacher & Company
XNAS	GLDC	Golden Enterprises
XNAS	GLDD	Great Lakes Dredge & Dock Corp.
XNAS	GLDI	Credit Suisse Ag
XNAS	GLNG	Golar Lng Limited
XNAS	GLPW	Global Power Equipment Group Inc
XNAS	GLRE	Greenlight Capital Re
XNAS	GLUU	Glu Mobile Inc.
XNAS	GMAN	Gordmans Stores
XNAS	GMCR	Green Mountain Coffee Roasters
XNAS	GMETP	Geomet
XNAS	GMLP	Golar Lng Partners Lp
XNAS	GNCMA	General Communication
XNAS	GNMA	GNMA Bond Ishares
XNAS	GNMK	Genmark Diagnostics
XNAS	GNOM	Complete Genomics
XNAS	GNTX	Gentex Corp.
XNAS	GNVC	Genvec
XNAS	GOLD	Randgold Resources Limited
XNAS	GOOD	Gladstone Commercial Corp.
XNAS	GOODN	Gladstone Commercial Corporatio
XNAS	GOODO	Gladstone Commercial Corp.
XNAS	GOODP	Gladstone Commercial Corp.
XNAS	GOOG	Google Inc.
XNAS	GPIC	Gaming Partners International Corp.
XNAS	GPOR	Gulfport Energy Corp.
XNAS	GPRC	Guanwei Recycling
XNAS	GPRE	Green Plains Renewable Energy
XNAS	GRFS	Grifols S.A.
XNAS	GRID	Nasdaq Clean Edge Smart Grid First Trust
XNAS	GRIF	Griffin Land & Nurseries
XNAS	GRMN	Garmin Ltd
XNAS	GROW	U.S. Global Investors
XNAS	GRPN	Groupon Inc
XNAS	GRVY	Gravity Co.
XNAS	GSBC	Great Southern Bancorp
XNAS	GSIG	Gsi Group Inc
XNAS	GSIT	Gsi Technology
XNAS	GSJK	Compressco Partners L.P.
XNAS	GSM	Globe Specialty Metals Inc.
XNAS	GSOL	Global Sources Ltd
XNAS	GSVC	Next Innovation Corp.
XNAS	GT	Goodyear Tire & Rubber Company
XNAS	GTAT	Gt Advanced Technologies Inc
XNAS	GTIM	Good Times Restaurants Inc.
XNAS	GTIV	Gentiva Health Services
XNAS	GTLS	Chart Industries
XNAS	GTPPP	The Goodyear Tire & Rubber Co.
XNAS	GTWN	Georgetown Bancp Ma
XNAS	GTXI	Gtx
XNAS	GUID	Guidance Software
XNAS	GULF	Middle East Dividend Wisdomtree
XNAS	GURE	Gulf Resources
XNAS	GYRO	Gyrodyne Company Of America
XNAS	HA	Hawaiian Holdings
XNAS	HAFC	Hanmi Financial Corp.
XNAS	HAIN	The Hain Celestial Group
XNAS	HALL	Hallmark Financial Services
XNAS	HALO	Halozyme Therapeutics
XNAS	HAS	Hasbro
XNAS	HAST	Hastings Entertainment
XNAS	HAUP	Hauppauge Digital
XNAS	HAYN	Haynes International
XNAS	HBAN	Huntington Bancshares Inc.
XNAS	HBANP	Huntington Bancshares Inc.
XNAS	HBCP	Home Bancorp
XNAS	HBHC	Hancock Holding Company
XNAS	HBIO	Harvard Bioscience
XNAS	HBK	Hamilton Bancorp Inc.
XNAS	HBMD	Howard Bancorp MD
XNAS	HBNC	Horizon Bancorp [In]
XNAS	HBNK	Hampden Bancorp
XNAS	HBOS	Heritage Financial Group
XNAS	HCBK	Hudson City Bancorp
XNAS	HCCI	Heritage-Crystal Clean
XNAS	HCIIP	Homeowners Choice Inc.
XNAS	HCKT	The Hackett Group
XNAS	HCOM	Hawaiian Telcom Hold
XNAS	HCSG	Healthcare Services Group
XNAS	HDNG	Hardinge
XNAS	HDSN	Hudson Technologies
XNAS	HEES	H&E Equipment Services
XNAS	HELE	Helen Of Troy Limited
XNAS	HEOP	Heritage Oaks Bancorp
XNAS	HERO	Hercules Offshore
XNAS	HFBC	Hopfed Bancorp
XNAS	HFBL	Home Federal Bancorp Inc. Of Louisiana
XNAS	HFFC	Hf Financial
XNAS	HFWA	Heritage Financial Corp.
XNAS	HGSH	China Hgs Real Estate
XNAS	HIBB	Hibbett Sports
XNAS	HIFS	Hingham Institution For Savings
XNAS	HIHO	Highway Holdings
XNAS	HILL	Dot Hill Systems Corp.
XNAS	HIMX	Himax Technologies
XNAS	HITK	Hi-Tech Pharmacal Co.
XNAS	HITT	Hittite Microwave Corp.
XNAS	HKTV	Hong Kong Television Network Ltd. Ads
XNAS	HLIT	Harmonic Inc.
XNAS	HLSS	Home Loan Servicing Solutions
XNAS	HLYS	Heelys
XNAS	HMIN	Home Inns & Hotels Management Inc.
XNAS	HMNF	Hmn Financial
XNAS	HMNY	Helios & Matheson North America Inc.
XNAS	HMPR	Hampton Roads Bankshares Inc
XNAS	HMST	Homestreet Inc.
XNAS	HMSY	Hms Holdings Corp
XNAS	HNH	Handy & Harman Ltd
XNAS	HNRG	Hallador Energy Company
XNAS	HNSN	Hansen Medical
XNAS	HOFT	Hooker Furniture Corp.
XNAS	HOGS	Zhongpin Inc.
XNAS	HOLI	Hollysys Automation Technologies
XNAS	HOLL	Hollywood Media
XNAS	HOLX	Hologic
XNAS	HOMB	Home Bancshares
XNAS	HOME	Home Federal Bancorp
XNAS	HOTR	Chanticleer Holdings Inc.
XNAS	HOTRW	Chanticleer Holdings Inc.
XNAS	HOTT	Hot Topic
XNAS	HOVNP	Hovnanian Enterprises Inc
XNAS	HPAC	Hyde Park Acquisition Corp. II
XNAS	HPCCP	Huntington Preferred Capital
XNAS	HPJ	Hong Kong Highpower Technology
XNAS	HPOL	Harris Interactive
XNAS	HPTX	Hyperion Therapeutics Inc
XNAS	HRZN	Horizon Technology Finance Corp.
XNAS	HSIC	Henry Schein
XNAS	HSII	Heidrick & Struggles International
XNAS	HSKA	Heska Corp.
XNAS	HSNI	Hsn
XNAS	HSOL	Hanwha Solarone Co. Ltd
XNAS	HSON	Hudson Global Inc
XNAS	HSTM	Healthstream
XNAS	HTBI	Hometrust Bancshares Inc.
XNAS	HTBK	Heritage Commerce Corp
XNAS	HTCH	Hutchinson Technology Inc.
XNAS	HTCO	Hickory Tech Corp.
XNAS	HTHT	China Lodging Group Limited
XNAS	HTLD	Heartland Express
XNAS	HTLF	Heartland Financial USA
XNAS	HTWR	Heartware International
XNAS	HUBG	Hub Group
XNAS	HURC	Hurco Companies
XNAS	HURN	Huron Consulting Group Inc.
XNAS	HWAY	Healthways
XNAS	HWBK	Hawthorn Bancshares
XNAS	HWCC	Houston Wire & Cable Company
XNAS	HWKN	Hawkins
XNAS	HYGS	Hydrogenics Corp.
XNAS	HZNP	Horizon Pharma Inc.
XNAS	IACI	Iac/Interactivecorp
XNAS	IART	Integra Lifesciences Holdings Corp.
XNAS	IBB	Nasdaq Biotechnology Ishares
XNAS	IBCA	Intervest Bancshares
XNAS	IBCP	Independent Bank Corp.
XNAS	IBCPO	Independent Bank Corp.
XNAS	IBKC	Iberiabank Corp.
XNAS	IBKR	Interactive Brokers Group
XNAS	IBOC	International Bancshares Corp.
XNAS	ICAD	Icad Inc.
XNAS	ICCC	Immucell Corp.
XNAS	ICFI	Icf International
XNAS	ICGE	Internet Capital Group
XNAS	ICLN	S&P Global Clean Energy Index Ishares
XNAS	ICLR	Icon Plc
XNAS	ICON	Iconix Brand Group
XNAS	ICPT	Intercept Pharmaceuticals Inc.
XNAS	ICUI	Icu Medical
XNAS	IDCC	Interdigital
XNAS	IDIX	Idenix Pharmaceuticals
XNAS	IDRA	Idera Pharmaceuticals
XNAS	IDSA	Industrial Services Of America
XNAS	IDSY	I.D. Systems
XNAS	IDTI	Integrated Device Technology
XNAS	IDXX	Idexx Laboratories
XNAS	IEP	Icahn Enterprises L.P.
XNAS	IESC	Integrated Electrical Services
XNAS	IFAS	FTSE Epra/Nareit Dev Asia Idx Ishares
XNAS	IFEU	FTSE Epra/Nareit Dev EU Idx Ishares
XNAS	IFGL	FTSE Epra/Nareit Dev Re Ex-US Ishares
XNAS	IFNA	FTSE Epra/Nareit North America Ishares
XNAS	IFON	Infosonics Corp
XNAS	IFSIA	Interface
XNAS	IFSM	FTSE Dev Sm Cap Ex-North Amer Ishares
XNAS	IGLD	Internet Gold Golden Lines Ltd
XNAS	IGOI	Igo Inc
XNAS	IGOV	S&P/Citi Intl Treasury Bond Ishares
XNAS	IGTE	Igate Corp.
XNAS	III	Information Services Group
XNAS	IIIN	Insteel Industries
XNAS	IIJI	Internet Initiative Japan
XNAS	IILG	Interval Leisure Group
XNAS	IIN	Intricon Corp.
XNAS	IIVI	Ii-Vi Inc.
XNAS	IKAN	Ikanos Communications
XNAS	IKNX	Ikonics Corp.
XNAS	ILMN	Illumina
XNAS	IMCB	Intermountain Comm
XNAS	IMGN	Immunogen
XNAS	IMI	Intermolecular Inc.
XNAS	IMKTA	Ingles Markets Inc.
XNAS	IMMR	Immersion Corp.
XNAS	IMMU	Immunomedics
XNAS	IMOS	Chipmos Technologies [Bermuda] Ltd
XNAS	IMRS	Imris Inc
XNAS	INAP	Internap Network Services Corp.
XNAS	INCY	Incyte Corp.
XNAS	INDB	Independent Bank
XNAS	INDY	S&P India Nifty 50 Index Ishares
XNAS	INFA	Informatica Corp.
XNAS	INFI	Infinity Pharmaceuticals
XNAS	INFN	Infinera Corp.
XNAS	ININ	Interactive Intelligence
XNAS	INOC	Innotrac Corp.
XNAS	INOD	Innodata Isogen Inc
XNAS	INPH	Interphase Corp.
XNAS	INSM	Insmed
XNAS	INTC	Intel Corp.
XNAS	INTG	The Intergroup Corp.
XNAS	INTL	Intl Fcstone Inc
XNAS	INTT	Intest Corp.
XNAS	INTU	Intuit Inc.
XNAS	INTX	Intersections
XNAS	INVE	Identive Group
XNAS	INWK	Innerworkings
XNAS	INXB	Infinity Cross Border Acquisiti
XNAS	INXBU	Infinity Cross Border Acquisiti
XNAS	INXBW	Infinity Cross Border Acquisiti
XNAS	IOSP	Innospec Inc.
XNAS	IPAR	Inter Parfums
XNAS	IPAS	Ipass Inc.
XNAS	IPCC	Infinity Property And Casualty Corp.
XNAS	IPCI	Intellipharmaceutics International Inc.
XNAS	IPCM	Ipc The Hospitalist Company
XNAS	IPGP	Ipg Photonics Corp.
XNAS	IPHS	Innophos Holdings
XNAS	IPXL	Impax Laboratories
XNAS	IQNT	Neutral Tandem
XNAS	IRBT	Irobot Corp.
XNAS	IRDM	Iridium Communications Inc
XNAS	IRDMU	Iridium Communications Inc
XNAS	IRDMW	Iridium Communications Inc
XNAS	IRDMZ	Iridium Communications Inc
XNAS	IRG	Ignite Restaurant Group Inc.
XNAS	IRIX	Iridex Corp.
XNAS	IROQ	If Bancorp Inc.
XNAS	IRWD	Ironwood Pharmaceuticals
XNAS	ISBC	Investors Bancorp
XNAS	ISCA	International Speedway Corp.
XNAS	ISHG	S&P/Citi 1-3 Yr Intl Treasury Bd Ishares
XNAS	ISIG	Insignia Systems
XNAS	ISIL	Intersil Corp.
XNAS	ISIS	Isis Pharmaceuticals
XNAS	ISLE	Isle Of Capri Casinos
XNAS	ISM	Slm Corp.
XNAS	ISNS	Image Sensing Systems
XNAS	ISRG	Intuitive Surgical
XNAS	ISRL	Isramco
XNAS	ISSC	Innovative Solutions And Support
XNAS	ISSI	Integrated Silicon Solution
XNAS	ITIC	Investors Title Company
XNAS	ITMN	Intermune
XNAS	ITRI	Itron
XNAS	ITRN	Ituran Location And Control Ltd
XNAS	IVAC	Intevac
XNAS	IVAN	Ivanhoe Energy
XNAS	IXYS	Ixys Corp.
XNAS	JACK	Jack In The Box Inc.
XNAS	JACQ	Collabrium Japan Acquisition Co
XNAS	JACQU	Collabrium Japan Acquisition Co
XNAS	JACQW	Collabrium Japan Acquisition Co
XNAS	JADE	Lj International
XNAS	JAKK	Jakks Pacific
XNAS	JASO	Ja Solar Holdings Co.
XNAS	JAXB	Jacksonville Bancorp
XNAS	JAZZ	Jazz Pharmaceuticals
XNAS	JBHT	J.B. Hunt Transport Services
XNAS	JBLU	Jetblue Airways Corp.
XNAS	JBSS	John B. Sanfilippo & Son
XNAS	JCOM	J2 Global Communications Inc
XNAS	JCS	Communications Systems
XNAS	JCTCF	Jewett-Cameron Trading Company
XNAS	JDSU	Jds Uniphase Corp.
XNAS	JFBI	Jefferson Bancshares
XNAS	JIVE	Jive Software Inc.
XNAS	JJSF	J & J Snack Foods
XNAS	JKHY	Jack Henry & Associates
XNAS	JMBA	Jamba
XNAS	JOBS	51Job
XNAS	JOEZ	Joe's Jeans Inc.
XNAS	JOSB	Jos. A. Bank Clothiers
XNAS	JOUT	Johnson Outdoors Inc.
XNAS	JRCC	James River Coal Company
XNAS	JRJC	China Finance Online Co. Limited
XNAS	JSM	Slm Corp.
XNAS	JST	Jinpan International Limited
XNAS	JVA	Coffee Holding Co.
XNAS	JXSB	Jacksonville Bancorp Inc.
XNAS	KALU	Kaiser Aluminum Corp.
XNAS	KBALB	Kimball International
XNAS	KBIO	Kalobios Pharmaceuticals Inc.
XNAS	KCAP	Kohlberg Capital Corp.
